track_id,name,album,artist,release_date,length,popularity,key,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,time_signature,mode,playlist_id,year,decade
7eukWhfJ4WRkRnyeVyAFMs,Ehsaan Tera Hoga Mujh Par,Junglee (Original Motion Picture Soundtrack),Various Artists,1/28/2014,2.0898599999989999e-07,12,4,0.985,0.38,0.389,0.000602,0.151,-7.241,0.0419,175.505,0.49,4,1,6mx7rVYF6ed2JTMegQ8SY0,2014,2010
3Jstl9LdDVzYyZwKouZ21W,Chahe Mujhe Koi Junglee Kahe,Junglee (Original Motion Picture Soundtrack),Various Artists,1/28/2014,2.1371999999989998e-07,12,3,0.925,0.485,0.847,0.0,0.11,-6.312,0.0736,147.565,0.803,4,1,6mx7rVYF6ed2JTMegQ8SY0,2014,2010
3MrRm2gBu7wUVPcZWKanai,Mera Saaya Saath Hoga,Mera Saaya (Original Motion Picture Soundtrack),Madan Mohan,12/1/1966,3.6319999999989997e-07,12,2,0.982,0.557,0.422,0.1,0.229,-10.23,0.0285,95.235,0.583,4,1,6mx7rVYF6ed2JTMegQ8SY0,1966,1960
7wJw4NRtBOXLhgmbxhLAs3,Jhoomka Gira Re,Mera Saaya (Original Motion Picture Soundtrack),Madan Mohan,12/1/1966,2.96825e-07,13,8,0.901,0.598,0.787,0.000191,0.812,-4.92,0.16,93.159,0.964,4,1,6mx7rVYF6ed2JTMegQ8SY0,1966,1960
1kKxvLPfgpG5NRJ9MAmYsu,Lag Ja Gale Se Phir,Woh Kaun Thi? (Original Motion Picture Soundtrack),Madan Mohan,11/1/2013,2.576129999999e-07,37,8,0.796,0.312,0.452,0.000874,0.286,-11.872,0.0391,132.485,0.391,3,1,6mx7rVYF6ed2JTMegQ8SY0,2013,2010
0tswWwzqhnTAfuqRgfOWS4,Naina Barse Rimjhim Rimjhim,Woh Kaun Thi? (Original Motion Picture Soundtrack),Madan Mohan,11/1/2013,3.8513099999990003e-07,18,6,0.985,0.437,0.393,0.523,0.16,-8.124,0.0383,129.373,0.256,4,1,6mx7rVYF6ed2JTMegQ8SY0,2013,2010
1T2gR5wezU89f62bJ5yj1f,Jo Hamne Daastaan Apnee,Woh Kaun Thi? (Original Motion Picture Soundtrack),Madan Mohan,11/1/2013,1.9635e-07,12,8,0.981,0.475,0.304,0.0487,0.101,-10.555,0.037,99.474,0.513,4,1,6mx7rVYF6ed2JTMegQ8SY0,2013,2010
08TF8HbknxGoTA6uk4R8dc,Aawaz Deke Humen Tum Bulao,Professor (Original Motion Picture Soundtrack),Shankar Jaikishan,12/30/1962,1.94546e-07,15,3,0.985,0.301,0.326,0.186,0.139,-13.066,0.0405,158.223,0.556,5,0,6mx7rVYF6ed2JTMegQ8SY0,1962,1960
0riEPsBGr8VT98piKmm2l6,Aye Gulbadan,Professor (Original Motion Picture Soundtrack),Shankar Jaikishan,12/30/1962,2.0032e-07,22,8,0.817,0.631,0.403,0.0,0.427,-12.542,0.0376,122.963,0.794,4,0,6mx7rVYF6ed2JTMegQ8SY0,1962,1960
6PpkGWbKqzgH60818BJF64,Pardesiyon Se Na Ankhiyan Milana - Male Vocals,Jab Jab Phool Khile (Original Motion Picture Soundtrack),Kalyanji-Anandji,10/22/1965,1.9656e-07,12,7,0.953,0.463,0.344,0.0592,0.0931,-14.825,0.043,141.575,0.641,4,0,6mx7rVYF6ed2JTMegQ8SY0,1965,1960
5y1lp6YObOD1dAjj9Qdb0K,Ye Samaa Samaa Hai Pyar Ka,Jab Jab Phool Khile (Original Motion Picture Soundtrack),Kalyanji-Anandji,10/22/1965,2.86296e-07,30,5,0.988,0.425,0.449,0.0684,0.0997,-8.754,0.0655,126.553,0.395,4,1,6mx7rVYF6ed2JTMegQ8SY0,1965,1960
7ofEMQUjM7oue8LQIvRRND,Pardesiyon Se Na Ankhiyan Milana - Happy Version,Jab Jab Phool Khile (Original Motion Picture Soundtrack),Kalyanji-Anandji,10/22/1965,1.91506e-07,19,2,0.825,0.517,0.584,3.98e-06,0.625,-9.297,0.0721,80.396,0.744,4,0,6mx7rVYF6ed2JTMegQ8SY0,1965,1960
2DG0ccrVYIh3qk3ske5jTz,Aaj Phir Jeene Ki Tamanna Hai,Guide (Original Motion Picture Soundtrack),S. D. Burman,12/1/1965,2.3826599999990002e-07,27,9,0.983,0.433,0.497,0.911,0.101,-10.732,0.0345,97.491,0.782,4,0,6mx7rVYF6ed2JTMegQ8SY0,1965,1960
2OhvOLNOFPiZKeoyR0pHwm,Tere Mere Sapne Ab Ek Rang Hain (with Dialogues),Guide (Original Motion Picture Soundtrack),S. D. Burman,12/1/1965,2.66866e-07,15,3,0.819,0.43,0.472,0.00172,0.42,-11.907,0.0369,87.249,0.592,3,1,6mx7rVYF6ed2JTMegQ8SY0,1965,1960
5kg0XNporvdIBqQDeqiMY2,Honthon Mein Aisi Baat,Jewel Thief (Original Motion Picture Soundtrack),S. D. Burman,12/30/1967,4.7565999999999996e-07,22,9,0.905,0.567,0.666,0.247,0.443,-6.888,0.274,111.315,0.795,4,1,6mx7rVYF6ed2JTMegQ8SY0,1967,1960
3SVvi6aaLccwfsGPRq9eGz,Dil Pukare Aare Aare (with Dialogues),Jewel Thief (Original Motion Picture Soundtrack),S. D. Burman,12/30/1967,4.403999999999e-07,11,10,0.899,0.436,0.328,0.000144,0.104,-13.16,0.157,98.118,0.5,4,1,6mx7rVYF6ed2JTMegQ8SY0,1967,1960
4yyHoq9H1FGCmvILGJNzMP,Dil Ke Jharokhe Mein,Brahmachari (Original Motion Picture Soundtrack),Shankar Jaikishan,12/1/1967,3.98986e-07,27,11,0.892,0.468,0.677,0.774,0.446,-9.047,0.0325,102.944,0.664,4,0,6mx7rVYF6ed2JTMegQ8SY0,1967,1960
1ckksoSmhxfBE7hk5a9JNn,Aajkal Tere Mere Pyar Ke Charche,Brahmachari (Original Motion Picture Soundtrack),Shankar Jaikishan,12/1/1967,3.09493e-07,18,9,0.858,0.556,0.792,0.007,0.596,-10.683,0.0715,98.554,0.776,4,1,6mx7rVYF6ed2JTMegQ8SY0,1967,1960
56uBWbsLwEznt8QWbI4w3V,Gumnaam Hai Koi Badnaam Hai Koi,Gumnaam (Original Motion Picture Soundtrack),Shankar Jaikishan,12/1/1965,3.1908199999999997e-07,20,0,0.95,0.396,0.331,0.000281,0.403,-8.087,0.0305,94.803,0.547,4,0,6mx7rVYF6ed2JTMegQ8SY0,1965,1960
18vpZIyODBUHa1OIS1L5Hi,Tumne Pukara Aur Hum Chale Aaye,Raj Kumar (Original Motion Picture Soundtrack),Shankar Jaikishan,12/30/1964,3.26333e-07,19,8,0.969,0.379,0.399,0.00197,0.386,-10.707,0.0417,95.231,0.547,4,1,6mx7rVYF6ed2JTMegQ8SY0,1964,1960
1H0Emv03XFvyMaLY0NqnUg,Is Rang Badalti Duniya Mein,Raj Kumar (Original Motion Picture Soundtrack),Shankar Jaikishan,12/30/1964,2.731199999999e-07,14,7,0.976,0.459,0.339,0.0126,0.365,-7.485,0.0632,97.591,0.616,4,1,6mx7rVYF6ed2JTMegQ8SY0,1964,1960
7b6QWFFhvSSKeE38zixIrd,Mere Samnewali Khidki Mein,Padosan (Original Motion Picture Soundtrack),R. D. Burman,12/1/1967,1.72173e-07,28,7,0.839,0.705,0.591,0.000476,0.0968,-9.549,0.217,139.782,0.768,4,0,6mx7rVYF6ed2JTMegQ8SY0,1967,1960
47oE1sGVKBgdYNSjLRrYxU,Chup Gaye Sare Nazare,Do Raaste (Original Motion Picture Soundtrack),Laxmikant–Pyarelal,12/30/1969,3.29274e-07,32,3,0.956,0.414,0.548,0.038,0.119,-9.1,0.0936,80.407,0.586,4,0,6mx7rVYF6ed2JTMegQ8SY0,1969,1960
0Is8MSBOFmkzxQrev3xYu0,Bindiya Chamke Gi,Do Raaste (Original Motion Picture Soundtrack),Laxmikant–Pyarelal,12/30/1969,3.4647e-07,20,7,0.99,0.635,0.437,0.0813,0.0672,-8.297,0.0623,82.032,0.688,4,0,6mx7rVYF6ed2JTMegQ8SY0,1969,1960
1KKusvyZyBmrYTuk9YR0Nk,Jab Chali Thandi Hawa,Do Badan (Original Motion Picture Soundtrack),Ravi,12/1/1966,2.32146e-07,16,8,0.954,0.554,0.414,0.00035,0.177,-10.179,0.0523,127.415,0.818,4,1,6mx7rVYF6ed2JTMegQ8SY0,1966,1960
3sSdq6VX6iwv8VEkbC0AvV,Khai Hai Re Ham Ne Qasam,Talash (Original Motion Picture Soundtrack),S. D. Burman,1/1/1969,2.5066599999999995e-07,10,3,0.983,0.482,0.391,0.00286,0.215,-10.555,0.0506,112.982,0.714,4,1,6mx7rVYF6ed2JTMegQ8SY0,1969,1960
5DhWbhLe66cqWxJzxDvh7L,Aaj Ki Junli Raat Ma,Talash (Original Motion Picture Soundtrack),S. D. Burman,1/1/1969,4.19173e-07,10,7,0.847,0.5,0.561,1.07e-05,0.123,-10.984,0.0986,106.779,0.813,4,1,6mx7rVYF6ed2JTMegQ8SY0,1969,1960
3V4xJQuAip7DMc1Q49fnMN,Palkon Ke Peechhe Se,Talash (Original Motion Picture Soundtrack),S. D. Burman,1/1/1969,2.8346600000000003e-07,15,5,0.968,0.627,0.45,0.271,0.107,-9.208,0.0314,95.042,0.798,3,1,6mx7rVYF6ed2JTMegQ8SY0,1969,1960
6J8f9R7iv3XiUdznTTRgx5,Bedardi Balma Tujhko,Arzoo (Original Motion Picture Soundtrack),Shankar Jaikishan,9/3/1965,2.9925299999999996e-07,14,6,0.932,0.436,0.382,0.00296,0.365,-9.253,0.0313,99.051,0.513,4,1,6mx7rVYF6ed2JTMegQ8SY0,1965,1960
0NMHJgkmn6heDuxpL2brXX,Chaudhvin Ka Chand Ho,Chaudhvin Ka Chand (Original Motion Picture Soundtrack),Ravi,12/1/1960,2.23506e-07,26,7,0.899,0.524,0.28,0.0,0.144,-7.078,0.0289,97.694,0.525,4,1,6mx7rVYF6ed2JTMegQ8SY0,1960,1960
31FumhpEaNtbMrXsMEhQTP,"Jo Wada Kiya Woh Nibhana Padega, Pt. 1",Taj Mahal (Original Motion Picture Soundtrack),Roshan,12/1/1963,1.92773e-07,19,11,0.682,0.344,0.621,0.00018,0.546,-5.074,0.0306,78.899,0.556,4,0,6mx7rVYF6ed2JTMegQ8SY0,1963,1960
3GxbpFBnqWSd9dwDai2dwU,Mere Mehboob Tujhe Meri Muhabbat - Male Vocals,Mere Mehboob (Original Motion Picture Soundtrack),Naushad,12/1/1963,4.20391e-07,17,8,0.995,0.479,0.291,0.585,0.103,-12.714,0.0319,74.568,0.434,3,1,6mx7rVYF6ed2JTMegQ8SY0,1963,1960
64hNcjAFDYbM9dBVpZ3Sdc,Taarif Karoon Kya Uski,Kashmir Ki Kali (Original Motion Picture Soundtrack),O. P. Nayyar,12/30/1964,3.26666e-07,18,6,0.811,0.601,0.46,0.0,0.526,-12.047,0.0477,109.346,0.831,4,0,6mx7rVYF6ed2JTMegQ8SY0,1964,1960
0s9Rh73nBce2twJtTLGz1P,Diwana Hua Badal,Kashmir Ki Kali (Original Motion Picture Soundtrack),O. P. Nayyar,12/30/1964,3.568929999999e-07,29,8,0.895,0.482,0.356,1.78e-06,0.195,-11.877,0.0294,99.729,0.541,4,1,6mx7rVYF6ed2JTMegQ8SY0,1964,1960
5tyfgN9FzDLu7DhV3Xmems,Lal Chhadi Maidan Khadi,Janwar (Original Motion Picture Soundtrack),Shankar Jaikishan,12/1/1965,2.54094e-07,11,5,0.795,0.501,0.731,0.0,0.836,-5.26,0.105,149.656,0.837,4,0,6mx7rVYF6ed2JTMegQ8SY0,1965,1960
6T5n738bh0xqem6Sdp3RFE,Tumse Achchha Kaun Hai,Janwar (Original Motion Picture Soundtrack),Shankar Jaikishan,12/1/1965,2.1900000000000002e-07,25,7,0.916,0.533,0.686,8.28e-06,0.465,-11.861,0.0396,147.349,0.942,4,1,6mx7rVYF6ed2JTMegQ8SY0,1965,1960
0rJDrdHIaSZEqtgb3scub6,Akele Akele Kahan Ja Rahe Ho,An Evening in Paris (Original Motion Picture Soundtrack),Shankar Jaikishan,12/1/1967,2.8548e-07,24,1,0.796,0.398,0.599,0.012,0.293,-9.128,0.0375,50.262,0.608,4,1,6mx7rVYF6ed2JTMegQ8SY0,1967,1960
78ZHTbiQUFzvJHV2Vxw9bz,"Badan Pe Sitare Lapete Huye (From ""Prince"")",Memoirically - Mohammed Rafi,Mohammed Rafi,4/24/2018,2.8815999999999995e-07,32,9,0.702,0.456,0.686,0.0043,0.211,-9.07,0.0969,99.649,0.77,4,1,6mx7rVYF6ed2JTMegQ8SY0,2018,2010
1XYJHPrROELfAecWedkhCe,O Mere Sona Re Sona,Teesri Manzil (Original Motion Picture Soundtrack),R. D. Burman,12/31/1966,3.00088e-07,32,3,0.915,0.676,0.551,0.0,0.294,-6.586,0.0814,108.82,0.907,4,1,6mx7rVYF6ed2JTMegQ8SY0,1966,1960
4so9JgcGs2o2YMnb4jqUWU,O Haseena Zulfonwale Jane Jahan,Teesri Manzil (Original Motion Picture Soundtrack),R. D. Burman,12/31/1966,4.15236e-07,17,0,0.681,0.387,0.649,5.57e-06,0.3,-5.197,0.0571,92.682,0.779,4,1,6mx7rVYF6ed2JTMegQ8SY0,1966,1960
3hYK9VisrrkT6ctDcHdu3e,Aaja Aaja Main Hoon Pyar Tera,Teesri Manzil (Original Motion Picture Soundtrack),R. D. Burman,12/31/1966,4.0116000000000003e-07,22,4,0.823,0.482,0.59,0.057,0.394,-13.831,0.143,112.685,0.772,4,1,6mx7rVYF6ed2JTMegQ8SY0,1966,1960
5NufGwz095agtMV3wAI62y,Aaja Piya Tohe Pyar Doon,Baharon Ke Sapne (Original Motion Picture Soundtrack),R. D. Burman,12/30/1967,2.514139999999e-07,12,7,0.978,0.603,0.29,6.34e-05,0.0991,-6.897,0.0545,110.34,0.581,4,1,6mx7rVYF6ed2JTMegQ8SY0,1967,1960
7kq7GSLlgBiWIY74h3euB9,Saathiya Nahin Jana,Aya Sawan Jhoom Ke (Original Motion Picture Soundtrack),Laxmikant–Pyarelal,12/1/1969,2.69e-07,19,7,0.902,0.42,0.637,0.00213,0.208,-5.876,0.0702,156.319,0.814,4,1,6mx7rVYF6ed2JTMegQ8SY0,1969,1960
2QduffmP1CwjJ6kAA5hkUk,"Likhe Jo Khat Tujhe (From ""Kanyadaan"")",Memoirically - Mohammed Rafi,Mohammed Rafi,4/24/2018,2.73533e-07,41,11,0.89,0.37,0.45,0.14,0.326,-13.439,0.0338,106.629,0.745,4,0,6mx7rVYF6ed2JTMegQ8SY0,2018,2010
1zS4QQSbzkkdxXvrsiCpL9,Pardesiyon Se Na Ankhiyan Milana - Female Vocals,Jab Jab Phool Khile (Original Motion Picture Soundtrack),Kalyanji-Anandji,10/22/1965,1.97868e-07,10,2,0.975,0.369,0.523,0.716,0.13,-6.895,0.0912,163.505,0.419,4,0,6mx7rVYF6ed2JTMegQ8SY0,1965,1960
3RM9QK09MCBbThpyBP8aYB,Woh Bhooli Dastan Lo Phir Yaad,Sanjog (Original Motion Picture Soundtrack),Madan Mohan,12/31/1961,2.920129999999e-07,6,9,0.984,0.457,0.378,0.0433,0.212,-11.327,0.0423,125.727,0.454,4,1,6mx7rVYF6ed2JTMegQ8SY0,1961,1960
5B9I49diHU1gvikeUmF8AH,Teri Aankhon Ke Siva - Female Vocals,Chirag (Original Motion Picture Soundtrack),Madan Mohan,12/1/1969,2.6506599999989997e-07,12,8,0.985,0.331,0.418,0.00284,0.37,-12.007,0.0352,147.059,0.638,3,1,6mx7rVYF6ed2JTMegQ8SY0,1969,1960
5jLLoCldTG8bsynJWI7jJT,"Dil Ka Bhanwar Kare Pukar (From ""Tere Ghar Ke Samne"")",Memoirically - Mohammed Rafi,Mohammed Rafi,4/24/2018,1.99119e-07,28,6,0.922,0.384,0.416,6.99e-06,0.281,-9.033,0.0449,155.158,0.721,3,1,6mx7rVYF6ed2JTMegQ8SY0,2018,2010
70s7eNRRO25LSMi4Ix903S,Chale The Saath Milkar,Hasina Maan Jaayegi (Original Motion Picture Soundtrack),Kalyanji-Anandji,12/1/1968,2.03826e-07,15,9,0.975,0.585,0.29,0.0474,0.181,-13.607,0.0343,116.217,0.785,4,0,6mx7rVYF6ed2JTMegQ8SY0,1968,1960
4vqhlfzud2HfdAtz7stS22,Bekhudi Mein Sanam,Hasina Maan Jaayegi (Original Motion Picture Soundtrack),Kalyanji-Anandji,12/1/1968,3.304479999999e-07,19,4,0.913,0.424,0.566,0.00387,0.0722,-7.392,0.0641,83.619,0.262,4,0,6mx7rVYF6ed2JTMegQ8SY0,1968,1960
1fTJIGK6BkARUxrqk9EzrJ,Zindagi Bhar Nahi Bhoolegi,Barsaat Ki Raat (Original Motion Picture Soundtrack),Roshan,1/1/1960,2.454869999999e-07,16,0,0.978,0.683,0.301,0.837,0.0912,-12.853,0.0514,111.796,0.633,4,1,6mx7rVYF6ed2JTMegQ8SY0,1960,1960
1O5qA3XSUP6Kxn0eeSJls4,Ajib Dastan Hai Yeh,Dil Apna Aur Preet Parai (Original Motion Picture Soundtrack),Shankar Jaikishan,12/31/1960,3.156129999999e-07,28,5,0.875,0.566,0.412,0.00314,0.204,-12.63,0.0309,102.478,0.679,4,1,6mx7rVYF6ed2JTMegQ8SY0,1960,1960
7KoJExPLSJNymJRSDR56UF,"Aap Ki Nazron Ne Samjha (From ""Anpadh"")",Masterworks Lata Mangeshkar,Lata Mangeshkar,4/25/2018,2.3489299999999998e-07,37,4,0.816,0.339,0.373,0.0,0.61,-9.576,0.0409,174.094,0.583,1,0,6mx7rVYF6ed2JTMegQ8SY0,2018,2010
7vBURRSR4klz0ITXs1YBWY,Aya Sawan Jhoom Ke,Aya Sawan Jhoom Ke (Original Motion Picture Soundtrack),Laxmikant–Pyarelal,12/1/1969,4.14981e-07,15,1,0.747,0.451,0.807,0.00378,0.0945,-4.829,0.0761,92.02,0.711,4,1,6mx7rVYF6ed2JTMegQ8SY0,1969,1960
2Dt8XxTjzv8OfM96nZWnY6,Jaiye Aap Kahan Jayenge,Mere Sanam (Original Motion Picture Soundtrack),O. P. Nayyar,12/26/1965,3.837459999999e-07,20,0,0.839,0.525,0.538,0.0,0.224,-8.137,0.0272,105.197,0.59,4,0,6mx7rVYF6ed2JTMegQ8SY0,1965,1960
6U9TxZgPueOqKvFTlyo1ke,Chalo Sajna Jhahan Tak,Mere Hamdam Mere Dost (Original Motion Picture Soundtrack),Laxmikant–Pyarelal,12/1/1968,2.9641299999999997e-07,10,9,0.917,0.368,0.504,0.00367,0.196,-11.743,0.0542,153.011,0.534,4,1,6mx7rVYF6ed2JTMegQ8SY0,1968,1960
1ekvpHbNKELfHq8q6x7OO1,"Koi Hamdam Na Raha (From ""Jhumroo"")",One Man Many Roles - Kishore Kumar,Kishore Kumar,6/6/2018,2.04233e-07,9,2,0.815,0.476,0.452,0.0259,0.21,-6.667,0.0327,81.731,0.261,4,1,6mx7rVYF6ed2JTMegQ8SY0,2018,2010
5e7FlIZMy1ndoNPewGZSu5,Aage Bhi Jane Na Tu,Waqt,Ravi,7/28/1965,4.4502700000000003e-07,42,3,0.98,0.509,0.276,0.0045,0.0805,-6.934,0.0278,76.126,0.541,4,1,3dKv6gpADy34FI6rcP7DAT,1965,1960
2TOXCqdsGqHt8oRuDkJBCW,Aaja Aai Bahar,Raj Kumar,Shankar Jaikishan,10/20/1964,3.3461e-07,27,1,0.969,0.387,0.628,0.203,0.421,-6.186,0.0491,82.145,0.635,4,0,3dKv6gpADy34FI6rcP7DAT,1964,1960
1P278K5LuPJOatR1wBUywC,Aane Se Uske Aaye Bahar,Jeene Ki Raah,Laxmikant–Pyarelal,1/1/1969,2.47613e-07,51,6,0.886,0.37,0.412,0.00297,0.0869,-14.738,0.036,95.448,0.668,4,0,3dKv6gpADy34FI6rcP7DAT,1969,1960
11IpCZVWahQVaRNoNX5WbF,Aap Ki Nazron Ne Samjha,Anpadh,Madan Mohan,1/1/1961,2.3489299999999998e-07,47,4,0.818,0.339,0.373,0.0,0.61,-9.576,0.0409,173.743,0.583,1,0,3dKv6gpADy34FI6rcP7DAT,1961,1960
1TF5j2GV0gJ5CBYmJxmaLk,Ab Tumhare Hawale Vatan Sathiyon,Haqeeqat,Madan Mohan,1/1/1964,3.6648e-07,24,5,0.764,0.316,0.541,0.0,0.0583,-11.647,0.0425,86.016,0.452,4,0,3dKv6gpADy34FI6rcP7DAT,1964,1960
0C47mkZ7VGcnKBvEG7PiAP,Abhi Na Jao Chhod Kar,Hum Dono,Jaidev,1/1/1961,2.5502599999999997e-07,56,3,0.607,0.521,0.421,0.187,0.329,-9.856,0.0355,96.444,0.551,3,1,3dKv6gpADy34FI6rcP7DAT,1961,1960
6u3ZEin2KdyVsb7uD3R0u7,Ae Phoolon Ki Rani,Arzoo,Shankar Jaikishan,1/1/1965,2.58093e-07,31,4,0.873,0.371,0.359,0.00415,0.362,-14.451,0.0704,149.339,0.657,3,1,3dKv6gpADy34FI6rcP7DAT,1965,1960
747CNc1O5GyHxjuMX5wpMh,Andaz Mera Mastana,Dil Apna Aur Preet Parai,Shankar Jaikishan,1/1/1960,4.02226e-07,14,4,0.843,0.476,0.516,0.000815,0.232,-8.868,0.129,87.717,0.662,4,0,3dKv6gpADy34FI6rcP7DAT,1960,1960
6xCnMMPkIIhn3QyGJgd5xd,Ae Mere Zohra Jabeen,Waqt,Ravi,7/28/1965,2.3533299999989998e-07,52,6,0.984,0.441,0.463,0.151,0.0993,-11.476,0.0742,79.582,0.514,3,0,3dKv6gpADy34FI6rcP7DAT,1965,1960
3hEDNbJiTytsPjKULzd12O,Badan Pe Sitare Lapete Huye,Prince,Shankar Jaikishan,1/1/1969,2.8815999999999995e-07,36,9,0.704,0.457,0.686,0.00431,0.211,-9.07,0.0973,99.809,0.777,4,1,3dKv6gpADy34FI6rcP7DAT,1969,1960
06WBL2qDIabVl2Q1gpNvOa,Baharo Phool Barsao,Suraj,Various Artists,3/25/1966,2.67771e-07,45,3,0.885,0.283,0.545,0.0309,0.101,-8.573,0.0389,168.452,0.62,4,0,3dKv6gpADy34FI6rcP7DAT,1966,1960
34kav8CJjcM52QVsOPGioz,Baar Baar Dekho Hazar Baar Dekho,China Town,Ravi,1/1/1962,2.9130600000000003e-07,26,7,0.938,0.529,0.525,0.00502,0.117,-8.379,0.06,146.732,0.875,4,1,3dKv6gpADy34FI6rcP7DAT,1962,1960
7ukboFFuDuxKWRdxahmth7,Beqarar Karke Hamen Yun Na Jaiye,Bees Saal Baad,Hemant Kumar,1/1/1962,1.8988e-07,51,10,0.971,0.653,0.446,0.251,0.621,-11.823,0.0483,113.465,0.757,4,0,3dKv6gpADy34FI6rcP7DAT,1962,1960
4R30QrFrzeJAIGUMERL7lf,Bol Gori Bol Tera Kaun Piya,Milan,Laxmikant–Pyarelal,1/1/1967,2.74e-07,17,2,0.876,0.595,0.581,0.0037,0.708,-12.324,0.605,109.913,0.956,4,1,3dKv6gpADy34FI6rcP7DAT,1967,1960
6f9eWUzhm2nWnvWJvMIoH8,Itni Badi Mehfil,Dil Apna Aur Preet Parai,Shankar Jaikishan,1/1/1960,2.894259999999e-07,11,10,0.788,0.548,0.571,2.56e-06,0.35,-8.128,0.141,146.72,0.88,4,1,3dKv6gpADy34FI6rcP7DAT,1960,1960
74HMSKb0oi3Qu5p2himHFP,Dooriyan Nazdikiyan Ban Gayi,Duniya,Shankar Jaikishan,12/28/1968,3.0262499999999997e-07,21,4,0.88,0.545,0.74,0.0445,0.369,-5.944,0.0744,127.622,0.728,4,1,3dKv6gpADy34FI6rcP7DAT,1968,1960
2rHxwYzdn66nDMmDmmio6W,Ham Tere Pyar Mein,Dil Ek Mandir,Shankar Jaikishan,1/1/1963,2.8686599999999997e-07,19,3,0.949,0.446,0.359,6.69e-05,0.304,-8.081,0.0515,178.417,0.842,3,1,3dKv6gpADy34FI6rcP7DAT,1963,1960
4J246KfYVmbkUjFrIjw3NM,Haule Haule Chalo Mere Sajna,Sawan Ki Ghata,O. P. Nayyar,1/1/1966,2.5935999999999996e-07,23,8,0.942,0.791,0.49,5.74e-06,0.191,-9.487,0.04,108.314,0.911,4,1,3dKv6gpADy34FI6rcP7DAT,1966,1960
4cnArdofPnnUYLGbHA5m8R,Jis Desh Men Ganga Behti Hai,Revival Vol.14 - Dil Deke Dekho,Various Artists,5/20/2000,2.7406e-07,11,4,0.988,0.409,0.36,0.734,0.223,-15.671,0.0433,115.273,0.72,3,0,3dKv6gpADy34FI6rcP7DAT,2000,2000
1AlatlIkROgLvG6pgBBnAz,Roop Tera Mastana,Aradhana,S. D. Burman,9/27/1969,2.25213e-07,55,8,0.666,0.449,0.53,7.3e-06,0.234,-8.787,0.0951,83.362,0.543,4,0,3dKv6gpADy34FI6rcP7DAT,1969,1960
2UsoLrNUuElVmdfolaW0FM,Baghon Mein Bahar Hai,Aradhana,S. D. Burman,9/27/1969,2.32e-07,36,10,0.914,0.657,0.422,1.94e-05,0.15,-10.219,0.102,82.432,0.903,4,1,3dKv6gpADy34FI6rcP7DAT,1969,1960
3HvFwWWPtB3jBvpyzlpJo5,Chanda Hai Tu Mera Suraj Hai Tu,Aradhana,S. D. Burman,9/27/1969,2.42506e-07,37,5,0.974,0.551,0.323,0.000824,0.142,-12.014,0.051,150.311,0.87,3,1,3dKv6gpADy34FI6rcP7DAT,1969,1960
098jYib9xwJFe6W4eIL5Ok,Mere Sapnon Ki Rani,Aradhana,S. D. Burman,9/27/1969,3.006399999999e-07,47,8,0.921,0.514,0.532,0.000114,0.333,-12.57,0.046,119.194,0.772,4,1,3dKv6gpADy34FI6rcP7DAT,1969,1960
61QOwSMaYXkI9xZg1sHeL0,Kora Kagaz Tha Yeh Man Mera,Aradhana,S. D. Burman,9/27/1969,3.38796e-07,46,5,0.918,0.316,0.5,0.00686,0.149,-7.557,0.0532,199.178,0.679,3,1,3dKv6gpADy34FI6rcP7DAT,1969,1960
01pFIqE0PM4o7GPOMqQyFg,Dost Dost Na Raha Pyar Pyar Na Raha,Sangam,Various Artists,1/1/1964,3.462799999999e-07,37,2,0.99,0.353,0.329,0.405,0.468,-11.501,0.0315,86.161,0.528,3,0,3dKv6gpADy34FI6rcP7DAT,1964,1960
10hFhXP0zj8YqEbjHnp2d5,Yeh Mera Prem Patra,Sangam,Various Artists,1/1/1964,2.65146e-07,41,2,0.98,0.501,0.281,0.728,0.181,-12.376,0.0393,116.806,0.433,4,1,3dKv6gpADy34FI6rcP7DAT,1964,1960
1vfKOtQEtsxzDoq6uXKy4y,Main Kya Karoon Ram,Sangam,Various Artists,1/1/1964,2.25186e-07,22,7,0.968,0.689,0.302,0.0977,0.482,-13.269,0.175,115.882,0.917,4,0,3dKv6gpADy34FI6rcP7DAT,1964,1960
02994S7mqoSbgW1DwuDY9K,Kya Se Kya Ho Gaya Bewafa,Guide,S. D. Burman,12/6/1965,1.960129999999e-07,41,6,0.852,0.417,0.402,0.00357,0.0856,-13.759,0.0368,94.622,0.743,4,1,3dKv6gpADy34FI6rcP7DAT,1965,1960
6yoT89zUSra0wzS1DKFC1w,Piya Tose Naina Laage Re,Guide,S. D. Burman,12/6/1965,5.09466e-07,39,4,0.907,0.438,0.449,0.127,0.179,-10.066,0.0439,129.037,0.608,3,1,3dKv6gpADy34FI6rcP7DAT,1965,1960
5fQnotlNe1TaQzcuw2V3IG,Wahan Kaun Hai Tera Musafir,Guide,S. D. Burman,12/6/1965,2.8336e-07,40,6,0.983,0.456,0.264,0.343,0.118,-13.787,0.0318,94.352,0.694,3,1,3dKv6gpADy34FI6rcP7DAT,1965,1960
